,text,state,date,star,hp_data
688,Good product,"Certified Buyer, Rajkot",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
689,"Good
Value for money
Instalation didnt done","Certified Buyer, Chilakaluripet",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
690,Valuable product,"Certified Buyer, Hisar District",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
691,LG washing machine best work,"Certified Buyer, Navi Mumbai",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
692,Very nice product👌👌,"Certified Buyer, Mumbai",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
693,Good Product,"Certified Buyer, Chandausi",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
694,Good pro,"Certified Buyer, Kanpur Dehat District",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
695,Good,"Certified Buyer, Tadpatri",5 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
696,"It is a very good washing machine, you can also take it all.","Certified Buyer, Ghaziabad",5 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
697,Good quality and product.Nice Awesome 👍,"Certified Buyer, Kushinagar",5 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
698,"Good product
Little but expensive but is expected from well known brand like LG.
offer good quality.","Certified Buyer, Mumbai",5 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
699,Value for money go for it.,"Certified Buyer, Dhar",5 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
700,"Pros
Can wash 8.5 kg of clothes means you can use in large families too
Easy to install
Easy to use
And can use washing and spining at same time


Cons
Buzzer sound is not good
Spinner vibrates in one and many clothes it need to be balanced","Certified Buyer, Jaipur",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
701,Lg is best Flipkart thanks,"Certified Buyer, Terdal",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
702,Good,"Certified Buyer, Chandpur",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
703,Nice Product,"Certified Buyer, Adra",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
704,Product 👍 Awesome 👍,"Certified Buyer, Vaishali District",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
705,Fantastic mind baloing 😉😉😉😉,"Certified Buyer, New Delhi",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
706,Machine is good but plug in wire is shirt . It should be slightly more to access plugs located at height.,"Certified Buyer, Jammu",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
707,Good product,"Certified Buyer, Ammavarikuppam",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
708,Very good 👍,"Certified Buyer, Suar",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
709,Good,"Certified Buyer, Katihar District",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
710,Thanks,"Certified Buyer, New Delhi",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
711,Exllent to prodect,"Certified Buyer, Mughalsarai",6 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
712,Very good 👍🏻,"Certified Buyer, Purba Champaran District",7 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
713,Everything is good. Just one thing I don't like is that the washer is not joined with its door.,"Certified Buyer, Khairabad Mau District",7 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
714,Good,"Certified Buyer, Patna",7 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
715,I have been using this model for 15 years So I ordered the same one more time,"Certified Buyer, Nanded",7 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
716,Excellent condition and working. Go for it without any doubt.,"Certified Buyer, Azara",7 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
717,Good quality,"Certified Buyer, Bastar Division",8 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
718,Easy to use and roller Jet work is very nice simply good 💯😊,"Certified Buyer, Shivaji Nagar",8 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
719,It's really awesome,"Certified Buyer, Hyderabad",8 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
720,Superb,"Certified Buyer, Gorakhpur District",8 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
721,Good,"Certified Buyer, Walajapet",8 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
722,"One month review, good purchase. Compact. Full plastic body. The washing tub doesn't feel 8. 5 KG. My old 6.5 KG LG washing m/c served me for 15 years without complain, was a metal body and felt bigger then the present 8.5 KG.","Certified Buyer, Jabalpur",8 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
723,Good,"Certified Buyer, Hathin",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
724,Nyc,"Certified Buyer, Chamba",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
725,Best Products this Price,"Certified Buyer, Hamirpur District",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
726,"Product is good, delivery time took almost 2 weeks .","Certified Buyer, Bhiwandi",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
727,Super my LG Life is Good (NBS),"Certified Buyer, Bengaluru",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
728,Product is good but the delivery boy behavior is very bad,"Certified Buyer, Lucknow",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
729,Nice 👍,"Certified Buyer, Manesar",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
730,Good,"Certified Buyer, Bhatapara",10 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
731,Very good,"Certified Buyer, Belpahar",10 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
732,Very good product. Thanks to flipcart.,"Certified Buyer, Chennai",10 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
733,Good,"Certified Buyer, Kangra District",10 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
734,Product is very good I have bought it in Flipkart big billion days . Performance is too good but it's functions button need improvement. All is good,"Certified Buyer, Kanpur",10 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
735,Not good as expected...washing not goo,"Certified Buyer, Hyderabad",1 month ago,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
736,many features are missing especially 60 min extreme program..which is basic..,"Certified Buyer, Lucknow",5 months ago,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
737,Don't buy this,"Certified Buyer, Raniganj",9 months ago,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
738,"Vibrations, machinei is moving a lot. stains are not cleaned properly.. Bad experience with LG appliances","Certified Buyer, Bangalore",9 months ago,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
739,"Water inlet valve problem . In new machine?.
Not satisfactory...","Certified Buyer, Gudalur Coimbatore District",10 months ago,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
740,Same here filpkart very very poor quality west of money don't buy any purduct please 🙏 don't buy,"Certified Buyer, Ahmedabad",11 months ago,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
741,It's giving shock while putting clothes in to washing machine,"Certified Buyer, Golugonda","Apr, 2023",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
742,The door locking has some problem. It needs a long time press to display the lock key,"Certified Buyer, Tiruchirappalli","Mar, 2023",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
743,Worst,"Certified Buyer, Bengaluru","Feb, 2023",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
744,"Worst experience, many issue created within 6 month,","Certified Buyer, Bharatpur","Jan, 2023",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
745,Good ra,"Certified Buyer, Hyderabad","Jan, 2023",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
746,"Sometimes spins is not working. It is showing 1:20 mins but wash is not completing even it runs for more than 3 hours.
Even timer is not reducing, sometime stuck at 20 mins, 16 mins and 8 mins like that.

Dont go to this product....","Certified Buyer, Hyderabad","Nov, 2022",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
747,"Waste of money , it is taking a lot of time for duing function ,more than the time alotted","Certified Buyer, Jabalpur","Oct, 2022",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
748,I cannot pursue more regarding returning this product..my wife leg fracture due to which I bought this and my old Machine is also exchanged..I have no option but to cancel the return and start using it.. Total Hopelessness,"Certified Buyer, New Delhi","Oct, 2022",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
749,Very bad for daily use. It's take so much time 1:30 for washing nd not dry 70%. It's very bad. Don't buy it. We don't do anything for washing time.,"Certified Buyer, Deesa","Jul, 2022",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White  (FHM1065SDW)"
